LightSaber,Kyber512,NTRUhps2048509,NTRULPr653,Frodo640
0,400,400,896,7176,2496,2648,2560,2912,3504,3208,1912,3320,1120,1128,952,1128,856,1096,1320,1576,1320,1160,1576,1576,1576,1576,1576,1416,1576,1096,1576,1576,1576,1096,1096,1600,1416,1320,1096,1568,1120,1416,1096,1096,1576,1592,1600,1096,1320,1320,1416,1600,1096,1576,1600,1600,1320,1608,1416,1592,1576,1376,1576,1096,1600,1576,1568,1576,1576,1576,1784,1784,1280,1592,264,1400,232,672,576,568,480
0,400,400,768,896,7176,7128,2936,2648,3360,1440,1160,1160,1088,1096,1096,1120,1344,1568,1416,1320,1416,1416,1576,1416,1320,1576,1576,1416,1576,1320,1576,1416,1576,1576,1576,1576,1576,1576,1576,1096,1576,1096,1096,808,1416,1416,1416,1096,1576,1416,1096,1576,1576,1600,1576,1096,1576,1576,1576,1576,88,264,640,1592,456,448
0,400,400,896,7176,2496,2648,2560,2912,3504,3208,1912,3320,1152,1128,952,1128,856,1096,1576,1576,1320,1576,1320,1320,1320,1576,1576,1576,1576,1096,1576,1576,1096,1576,1096,1096,1600,1416,1320,1096,1120,1416,1096,1096,1096,1096,1600,1600,1320,1416,1416,1416,1416,1320,1576,1600,1320,1576,1120,1592,1568,1576,1576,1320,1576,1160,1312,1568,1568,1576,1784,1784,1280,1592,264,1400,232,672,576,568,480
0,400,400,7176,2552,3248,1128,808,1096,1576,1576,1568,1576,1576,1320,1096,1096,1568,1096,1320,1320,1576,1376,1096,1320,1576,1096,1576,1096,1320,1576,1096,1320,1576,1600,1592,1320,1608,1576,1576,1096,1320,1568,1576,1312,1576,1576,1600,1576,568,536,440
0,400,400,896,7176,2496,2648,2560,2912,3504,3208,1912,3320,1144,1128,952,1128,856,1096,1320,1576,1320,1160,1576,1576,1576,1576,1576,1416,1576,1096,1576,1576,1576,1096,1096,1600,1416,1320,1096,1568,1120,1416,1096,1096,1576,1592,1600,1096,1320,1320,1416,1600,1096,1576,1608,1576,1320,1600,1096,1600,1568,1576,1592,1320,1600,1320,1576,1568,1576,1576,1576,1784,1784,1280,1592,264,1400,232,672,576,568,480
