"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",35942,"13.65.102.222",8883,8,3744,4,672,4,3072,0,0.172890939,31094.746960683697,142147.41467741117
