"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",50098,"13.65.102.222",8883,25,8297,15,2092,10,6205,405.989797724,0.22540973499997108,74247.01510785303,220221.18964829255
"192.168.1.104",50100,"13.65.102.222",8883,24,8232,14,2026,10,6206,406.170131231,0.20017254299995102,80970.14584065092,248026.0242285684
"192.168.1.104",50102,"13.65.102.222",8883,24,8224,14,2026,10,6198,451.098824417,0.21109765699998206,76779.6300079322,234886.54826710944
"192.168.1.104",50104,"13.65.102.222",8883,24,8228,14,2026,10,6202,451.265456052,0.1994871819999844,81248.32802541302,248717.73465627423
"192.168.1.104",50106,"13.65.102.222",8883,24,8233,14,2026,10,6207,496.209521261,0.21111296999998785,76774.06082630041,235210.56048807828
"192.168.1.104",50108,"13.65.102.222",8883,24,8230,14,2026,10,6204,496.376142271,0.2018105070000047,80312.96408169484,245933.6767832353
"192.168.1.104",50110,"13.65.102.222",8883,24,8229,14,2026,10,6203,541.319812252,0.2117480209999485,76543.80864321723,234354.02024376922
"192.168.1.104",50112,"13.65.102.222",8883,24,8226,14,2026,10,6200,541.486619929,0.20143629100005,80462.16458580433,246231.6981401712
"192.168.1.104",50114,"13.65.102.222",8883,24,8231,14,2026,10,6205,586.429752265,0.2108317239999451,76876.4761417225,235448.43754165253
"192.168.1.104",50116,"13.65.102.222",8883,25,8295,15,2092,10,6203,586.596275882,0.20157556200001636,83025.9374397708,246180.63572605082
"192.168.1.104",50118,"13.65.102.222",8883,24,8229,14,2026,10,6203,631.518758343,0.21349124500000016,75918.80407086477,232440.44504026364
"192.168.1.104",50120,"13.65.102.222",8883,24,8231,14,2026,10,6205,631.686134144,0.20151946999999382,80428.95309321971,246328.55574700312
"192.168.1.104",50122,"13.65.102.222",8883,25,8293,15,2092,10,6201,676.615763323,0.21355374600000232,78369.03034236551,232297.4938589907
"192.168.1.104",50124,"13.65.102.222",8883,24,8225,14,2026,10,6199,676.783190739,0.2018102509999835,80313.0659601693,245735.78276756642
"192.168.1.104",50126,"13.65.102.222",8883,24,8229,14,2026,10,6203,721.723672595,0.21735805499997696,74568.20498325548,228305.31861359018
"192.168.1.104",50128,"13.65.102.222",8883,24,8256,14,2050,10,6206,721.891070429,0.20619012999998176,79538.2397789916,240787.47125288873
"192.168.1.104",50130,"13.65.102.222",8883,24,8232,14,2026,10,6206,766.833246442,0.21301979199995458,76086.82671140462,233067.54519791564
"192.168.1.104",50132,"13.65.102.222",8883,24,8227,14,2026,10,6201,767.000435736,0.19975666599998476,81138.71904530704,248342.15044419985
"192.168.1.104",50134,"13.65.102.222",8883,24,8228,14,2026,10,6202,811.939821223,0.2118145370000093,76519.77163398983,234242.6572922038
"192.168.1.104",50136,"13.65.102.222",8883,24,8231,14,2026,10,6205,812.106975674,0.20106947400006447,80608.95409710378,246879.84213846445
"192.168.1.104",50138,"13.65.102.222",8883,24,8230,14,2026,10,6204,857.04630254,0.2231315239999958,72638.7724578097,222433.83234365814
