"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",44302,"13.65.102.222",8883,28,9023,15,2128,13,6895,77998.835865873,14.999498495002626,1134.9712795845726,3677.456284180276
"192.168.1.104",44304,"13.65.102.222",8883,28,9022,15,2128,13,6894,78043.939360618,14.999234816001263,1134.9912318086192,3676.987571470216
"192.168.1.104",44306,"13.65.102.222",8883,28,9020,15,2128,13,6892,78089.033934242,15.002525321993744,1134.742294021845,3675.1146101496975
"192.168.1.104",44308,"13.65.102.222",8883,28,9026,15,2128,13,6898,78134.143430485,14.97210919999634,1137.0475443769915,3685.7866358611313
"192.168.1.104",44310,"13.65.102.222",8883,28,9021,15,2128,13,6893,78179.204318027,15.003529207009706,1134.6663684999075,3675.4019163862135
"192.168.1.104",44312,"13.65.102.222",8883,28,9018,15,2128,13,6890,78224.314785321,15.004207726000459,1134.6150567150232,3673.63615637524
"192.168.1.104",44314,"13.65.102.222",8883,28,9021,15,2128,13,6893,78269.425985841,14.9933791020012,1135.4345064034144,3677.890062330233
"192.168.1.104",44316,"13.65.102.222",8883,28,9023,15,2128,13,6895,78314.517597834,14.982977966996259,1136.2227213775259,3681.5111202528387
"192.168.1.104",44318,"13.65.102.222",8883,28,9021,15,2128,13,6893,78359.611049542,14.991249730999698,1135.595784572708,3678.4124732423293
"192.168.1.104",44320,"13.65.102.222",8883,29,9084,16,2194,13,6890,78404.70296743,15.004511873004958,1169.7814729700272,3673.5616904117987
"192.168.1.104",44322,"13.65.102.222",8883,28,9019,15,2128,13,6891,78449.814493331,15.0007833760028,1134.8740644594468,3675.008072457729
"192.168.1.104",44324,"13.65.102.222",8883,28,9022,15,2128,13,6894,78494.893370229,14.973246843001107,1136.9611533491461,3683.369450746717
"192.168.1.104",44326,"13.65.102.222",8883,28,9020,15,2128,13,6892,78539.963689031,15.010022651986219,1134.1755035757576,3673.2789335733655
"192.168.1.104",44328,"13.65.102.222",8883,29,9085,16,2194,13,6891,78585.084787859,14.996879166006693,1170.3768367878151,3675.964805061456
"192.168.1.104",44330,"13.65.102.222",8883,28,9019,15,2128,13,6891,78630.190747039,14.961462867999217,1137.8566487914964,3684.6664317773507
"192.168.1.104",44332,"13.65.102.222",8883,28,9019,15,2128,13,6891,78675.263481619,14.97348961600801,1136.9427192042,3681.7068975733755
"192.168.1.104",44334,"13.65.102.222",8883,28,9019,15,2128,13,6891,78720.333547735,14.998078631993849,1135.0787269300258,3675.6708210877855
"192.168.1.104",44336,"13.65.102.222",8883,28,9019,15,2128,13,6891,78765.440690706,15.002434983995045,1134.7491269358347,3674.6034932870475
"192.168.1.104",44338,"13.65.102.222",8883,28,9018,15,2128,13,6890,78810.552007418,14.973899682998308,1136.91158351551,3681.0718094087706
"192.168.1.104",44340,"13.65.102.222",8883,28,9020,15,2128,13,6892,78855.635457751,14.993082117987797,1135.4569971690898,3677.4293348164315
"192.168.1.104",44342,"13.65.102.222",8883,28,9024,15,2128,13,6896,78900.739640161,14.991463739992469,1135.5795734999092,3679.960873522262
"192.168.1.104",44344,"13.65.102.222",8883,28,9051,15,2152,13,6899,78945.840655768,15.002764832999674,1147.521819587024,3678.7885842615606
"192.168.1.104",44346,"13.65.102.222",8883,29,9088,16,2194,13,6894,78990.951684537,14.971780758001842,1172.3388342177755,3683.7301381482876
"192.168.1.104",44348,"13.65.102.222",8883,28,9022,15,2128,13,6894,79036.034485423,15.000086622996605,1134.9267792827634,3676.7787670936896
"192.168.1.104",44350,"13.65.102.222",8883,28,9017,15,2128,13,6889,79081.145815395,14.970150999011821,1137.1962781887607,3681.459191937205
"192.168.1.104",44352,"13.65.102.222",8883,28,9025,15,2128,13,6897,79126.213436415,14.997482716004015,1135.1238286031469,3679.0174087762707
"192.168.1.104",44354,"13.65.102.222",8883,28,9020,15,2128,13,6892,79171.308032017,14.975795977996313,1136.7676232377282,3681.6740880424923
"192.168.1.104",44356,"13.65.102.222",8883,26,8889,14,2062,12,6827,79216.393591361,14.998034488002304,1099.87745482223,3641.5438332062868
