"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",46958,"13.65.102.222",8883,28,7683,15,1461,13,6222,137002.415127968,14.998331113980385,779.2867027122286,3318.7692431728174
"192.168.1.104",46960,"13.65.102.222",8883,28,7685,15,1461,13,6224,137047.524006297,14.997286233003251,779.3409966583963,3320.0673259424084
"192.168.1.104",46962,"13.65.102.222",8883,28,7687,15,1461,13,6226,137092.6334152,14.997680329019204,779.3205178126606,3321.046915743754
"192.168.1.104",46964,"13.65.102.222",8883,28,7688,15,1461,13,6227,137137.721270409,14.972891006007558,780.6107715143612,3327.079585366138
"192.168.1.104",46966,"13.65.102.222",8883,28,7686,15,1461,13,6225,137182.805095468,14.995946256996831,779.4106353606459,3320.897470992485
"192.168.1.104",46968,"13.65.102.222",8883,28,7685,15,1461,13,6224,137227.911306481,15.001020505005727,779.14699177298,3319.2408465400595
"192.168.1.104",46970,"13.65.102.222",8883,28,7688,15,1461,13,6227,137273.022688626,14.997750792012084,779.3168563798991,3321.5647259942725
"192.168.1.104",46972,"13.65.102.222",8883,28,7692,15,1461,13,6231,137318.11887849,14.973161439993419,780.59667270943,3329.156651370608
"192.168.1.104",46974,"13.65.102.222",8883,28,7691,15,1461,13,6230,137363.204559647,14.99813888699282,779.2966906138236,3323.0789750336216
"192.168.1.104",46976,"13.65.102.222",8883,28,7689,15,1461,13,6228,137408.312723469,15.003262728016125,779.0305490134878,3320.877658628338
"192.168.1.104",46978,"13.65.102.222",8883,28,7685,15,1461,13,6224,137453.422663099,14.999302503012586,779.2362343283952,3319.6210283777764
"192.168.1.104",46980,"13.65.102.222",8883,28,7686,15,1461,13,6225,137498.533887272,14.959585764008807,781.3050564621984,3328.9691830781553
"192.168.1.104",46982,"13.65.102.222",8883,28,7687,15,1461,13,6226,137543.604564781,14.996549930976471,779.3792608163549,3321.2972469833167
"192.168.1.104",46984,"13.65.102.222",8883,28,7687,15,1461,13,6226,137588.712397538,14.98983881098684,779.7281977063857,3322.7842292402174
