"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",55986,"::1",4433,36,13150,20,3950,16,9200,20.732832987,0.013652129000000457,2314657.2963087987,5391100.538238214
"::1",55988,"::1",4433,36,13190,20,3950,16,9240,20.752572674,0.012705930999999282,2487027.51494572,5817755.503316063
"::1",55990,"::1",4433,36,13184,20,3950,16,9234,20.77133527,0.013429730999998668,2352988.3063185057,5500631.3976063505
"::1",55992,"::1",4433,23,8026,13,3244,10,4782,20.791614932,0.010321953999998357,2514252.630849172,3706274.994056948
"::1",54102,"::1",4433,18,6577,10,1975,8,4602,2.554635901,0.016241234999999854,972832.4231500955,2266822.689284425
"::1",54104,"::1",4433,18,6577,10,1975,8,4602,2.576301278,0.010704184000000172,1476058.333825329,3439402.7606400833
"::1",54106,"::1",4433,18,6560,10,1975,8,4585,2.593115326,0.013193193000000214,1197587.270950993,2780221.5885115457
"::1",54108,"::1",4433,18,6582,10,1975,8,4607,2.614013704,0.010437832000000036,1513724.305966981,3531001.4570075353
"::1",54110,"::1",4433,18,6558,10,1975,8,4583,2.630753625,0.015042397999999846,1050364.4432224277,2437377.338373867
"::1",54112,"::1",4433,18,6561,10,1975,8,4586,2.653389835,0.013234398999999897,1193858.5197559877,2772169.7071397263
"::1",54114,"::1",4433,18,6580,10,1975,8,4605,2.673210127,0.01090569100000005,1448784.8592079058,3378052.798305016
"::1",54116,"::1",4433,18,6577,9,1889,9,4688,2.691016586,0.016466046000000123,917767.3862929745,2277656.7003395786
"::1",54118,"::1",4433,18,6577,10,1975,8,4602,2.71509412,0.017901544000000325,882605.4333637207,2056582.381944224
"::1",54120,"::1",4433,18,6576,10,1975,8,4601,2.73944125,0.015502024999999975,1019221.6823286007,2374399.47361716
"::1",54122,"::1",4433,18,6578,10,1975,8,4603,2.760025164,0.014949871999999864,1056865.2360368131,2463164.9020138993
"::1",54124,"::1",4433,18,6575,10,1975,8,4600,2.781607965,0.012805122000000058,1233881.2547041667,2873850.0109565402
"::1",54126,"::1",4433,18,6590,10,1975,8,4615,2.8015465429999997,0.014366170000000178,1099806.0025740892,2569926.431331353
"::1",54128,"::1",4433,18,6596,10,1975,8,4621,2.823410632,0.013843652000000262,1141317.334472125,2670393.6215674374
"::1",54130,"::1",4433,18,6591,10,1975,8,4616,2.8440716520000002,0.01191458199999973,1326106.110982354,3099395.3459719224
"::1",54132,"::1",4433,18,6578,10,1975,8,4603,2.862365981,0.012094664000000144,1306361.2184678973,3044648.449927965
"::1",54134,"::1",4433,18,6597,10,1975,8,4622,2.88011341,0.012507113000000292,1263281.1424986431,2956397.691457584
"::1",54136,"::1",4433,18,6580,10,1975,8,4605,2.8987631609999998,0.014265908000000493,1107535.5315623411,2582380.3153643445
"::1",54138,"::1",4433,18,6562,10,1975,8,4587,2.920808108,0.012212942999999754,1293709.4687169439,3004681.1812681626
"::1",54140,"::1",4433,18,6558,10,1975,8,4583,2.940669861,0.011368561999999915,1389797.583898484,3225034.089623672
"::1",54142,"::1",4433,18,6563,10,1975,8,4588,2.957855299,0.011390087999999743,1387171.0209789737,3222450.9591146996
"::1",54144,"::1",4433,18,6594,10,1975,8,4619,2.975714919,0.010919288999999832,1446980.6596382093,3384103.1224652603
"::1",54146,"::1",4433,18,6575,10,1975,8,4600,2.993319207,0.013013098000000056,1214161.3011751645,2827919.99261051
"::1",54148,"::1",4433,18,6578,10,1975,8,4603,3.012286336,0.010456603000000175,1511006.9685154667,3521602.5701654144
"::1",54150,"::1",4433,18,6559,10,1975,8,4584,3.027343498,0.014149268999999798,1116665.4616574345,2591794.671512749
"::1",54152,"::1",4433,18,6597,10,1975,8,4622,3.0476223669999998,0.012586029000000387,1255360.2093241254,2937860.702529675
"::1",54154,"::1",4433,18,6575,10,1975,8,4600,3.066073407,0.012079266999999838,1308026.3893496362,3046542.476459912
"::1",54156,"::1",4433,18,6590,10,1975,8,4615,3.085116873,0.01410523500000016,1120151.4898546406,2617467.9117362867
"::1",54158,"::1",4433,18,6595,10,1975,8,4620,3.105355812,0.010138062000000225,1558483.2683011456,3645667.189646224
"::1",54160,"::1",4433,18,6578,10,1975,8,4603,3.122562749,0.014975608999999945,1055048.9132027992,2458931.7202392328
"::1",54162,"::1",4433,18,6595,10,1975,8,4620,3.142819829,0.012620778000000055,1251903.8049793707,2928504.090635287
"::1",54164,"::1",4433,18,6563,10,1975,8,4588,3.161401786,0.012339362000000076,1280455.1807459658,2974546.00975316
"::1",54166,"::1",4433,18,6562,10,1975,8,4587,3.180318868,0.011833713999999773,1335168.3165572789,3100970.6673661964
"::1",54168,"::1",4433,18,6591,10,1975,8,4616,3.198610056,0.012914594999999807,1223422.027558761,2859400.5464360714
"::1",54170,"::1",4433,18,6577,10,1975,8,4602,3.217989676,0.012360562999999658,1278258.927202623,2978505.105309606
"::1",54172,"::1",4433,18,6583,10,1975,8,4608,3.236979496,0.01399914599999974,1128640.275628263,2633303.488655714
"::1",54174,"::1",4433,18,6578,10,1975,8,4603,3.257958812,0.011205657000000091,1410002.1087563068,3286197.319800142
"::1",54176,"::1",4433,18,6592,10,1975,8,4617,3.274992741,0.015690138999999714,1007001.9137497946,2354090.04343433
"::1",54178,"::1",4433,18,6591,10,1975,8,4616,3.298101132,0.011407563999999759,1385045.922161851,3237150.3679489135
"::1",54180,"::1",4433,18,6580,10,1975,8,4605,3.314327015,0.009107524000000033,1734829.3564749258,4045007.1830719155
"::1",54182,"::1",4433,18,6577,10,1975,8,4602,3.328633955,0.010888737000000148,1451040.6486996412,3381108.387501645
"::1",54184,"::1",4433,18,6562,10,1975,8,4587,3.344400038,0.009920119000000227,1592722.8292321532,3699149.173512854
"::1",54186,"::1",4433,18,6577,10,1975,8,4602,3.359095177,0.01088812100000025,1451122.741931288,3381299.67512293
"::1",54188,"::1",4433,18,6591,10,1975,8,4616,3.376381922,0.01538425099999996,1027024.3250711419,2400376.8529257677
"::1",54190,"::1",4433,18,6558,10,1975,8,4583,3.398014422,0.00925670700000003,1706870.4886089566,3960803.7717948593
"::1",54192,"::1",4433,18,6590,10,1975,8,4615,3.412907062,0.01000562500000024,1579111.749640789,3689924.417515059
"::1",54194,"::1",4433,18,6580,10,1975,8,4605,3.42980828,0.013764231999999765,1147902.7671140875,2676502.401296391
"::1",54196,"::1",4433,18,6565,10,1975,8,4590,3.450859211,0.009735993000000054,1622844.2234911132,3771572.1447211187
"::1",54198,"::1",4433,18,6573,10,1975,8,4598,3.467293925,0.015448672000000219,1022741.6311253017,2381046.0860324744
"::1",54200,"::1",4433,18,6579,10,1975,8,4604,3.489664868,0.012127865000000071,1302784.950195266,3036973.1193412677
"::1",54202,"::1",4433,18,6575,10,1975,8,4600,3.508177464,0.010434180999999931,1514253.9697174223,3526870.005417794
"::1",54204,"::1",4433,18,6582,10,1975,8,4607,3.525865828,0.015306777999999799,1032222.4572669838,2407822.207913415
"::1",54206,"::1",4433,18,6575,10,1975,8,4600,3.5479034069999997,0.010674577000000518,1480152.3282842245,3447443.397522751
"::1",54208,"::1",4433,18,6591,10,1975,8,4616,3.565584529,0.014927639000000159,1058439.3151522374,2473800.444933027
"::1",54210,"::1",4433,18,6560,10,1975,8,4585,3.587962733,0.014508912000000151,1088985.8591739915,2528101.3490191144
"::1",54212,"::1",4433,18,6575,10,1975,8,4600,3.609191298,0.012775221000000059,1236769.2112723473,2880576.390811543
"::1",54214,"::1",4433,18,6598,10,1975,8,4623,3.62796079,0.014035771000000086,1125695.1969364493,2634981.7192087113
"::1",54216,"::1",4433,18,6576,10,1975,8,4601,3.64875096,0.013249205000000153,1192524.3816515645,2778128.951888025
"::1",54218,"::1",4433,18,6578,10,1975,8,4603,3.669059517,0.014508265999999992,1089034.3477297707,2538139.292455764
"::1",54220,"::1",4433,18,6564,10,1975,8,4589,3.690842141,0.011271642000000082,1401747.8553701302,3257023.2447055834
"::1",54222,"::1",4433,18,6594,10,1975,8,4619,3.709168326,0.013604999000000007,1161337.828837767,2716060.47159577
