"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50130,"::1",4433,18,7464,10,2441,8,5023,0.74970032,0.02655421400000002,735401.1683418679,1513281.4701274897
"::1",50132,"::1",4433,18,7448,10,2441,8,5007,0.780666785,0.024474516000000057,797891.1615657673,1636641.1495124116
"::1",50134,"::1",4433,18,7428,10,2441,8,4987,0.811179783,0.02774536999999999,703829.1433850046,1437933.6083822278
"::1",50136,"::1",4433,18,7447,10,2441,8,5006,0.845799984,0.03051805399999996,639883.525994155,1312272.4011170585
"::1",50138,"::1",4433,18,7444,10,2441,8,5003,0.883469011,0.028005126000000047,697300.9155538157,1429166.931796698
"::1",50140,"::1",4433,18,7445,10,2441,8,5004,0.917400835,0.027974082999999927,698074.7143704424,1431038.8655099117
"::1",50142,"::1",4433,18,7444,10,2441,8,5003,0.951386476,0.02829322099999998,690200.6667957676,1414614.4760259013
"::1",50144,"::1",4433,18,7444,10,2441,8,5003,0.985749317,0.030221370000000025,646165.2797341744,1324360.8744408332
"::1",50146,"::1",4433,18,7447,10,2441,8,5006,1.022833513,0.029763390000000056,656108.0575834931,1345545.6518897857
"::1",50148,"::1",4433,18,7427,10,2441,8,4986,1.058877029,0.02522654999999996,774105.0599467637,1581191.244938371
"::1",50150,"::1",4433,18,7448,10,2441,8,5007,1.090694298,0.026179892000000038,745915.98773593,1530029.2300671043
"::1",50152,"::1",4433,18,7443,10,2441,8,5002,1.122181292,0.028384591000000015,687978.9108111507,1409778.9888887242
"::1",50154,"::1",4433,18,7429,10,2441,8,4988,1.156497278,0.03156640199999994,618632.4307724409,1264128.8671417185
"::1",50156,"::1",4433,18,7447,10,2441,8,5006,1.1954474720000001,0.025297854999999814,771923.1531685253,1583059.117067447
"::1",50158,"::1",4433,18,7448,10,2441,8,5007,1.225815825,0.02868251200000005,680832.9758565068,1396530.4015213149
"::1",50160,"::1",4433,18,7464,10,2441,8,5023,1.261308398,0.029514558000000024,661639.5881652703,1361497.6039959658
"::1",50162,"::1",4433,18,7465,10,2441,8,5024,1.295692552,0.027466299000000083,710980.3909146966,1463320.5587691257
"::1",50164,"::1",4433,18,7465,10,2441,8,5024,1.3289125849999999,0.02971295400000007,657221.7626022628,1352676.007912236
"::1",50166,"::1",4433,18,7460,10,2441,8,5019,1.363271514,0.027016345999999913,722821.6576734716,1486211.3477522137
"::1",50168,"::1",4433,18,7446,10,2441,8,5005,1.396965886,0.031115942000000008,627588.2632767472,1286800.1875051698
"::1",50170,"::1",4433,18,7463,10,2441,8,5022,1.434556638,0.027561191999999846,708532.4901767714,1457701.8294419278
"::1",50172,"::1",4433,18,7428,10,2441,8,4987,1.467596953,0.02978543400000011,655622.4764091041,1339446.6570471947
"::1",50174,"::1",4433,18,7443,10,2441,8,5002,1.5036515270000002,0.02940054999999986,664205.2614662002,1361062.9733117302
"::1",50176,"::1",4433,18,7460,10,2441,8,5019,1.54205578,0.02962076800000002,659267.1736262877,1355535.413531478
"::1",50178,"::1",4433,18,7431,10,2441,8,4990,1.57795298,0.029196736999999917,668841.8640754293,1367276.0760902874
"::1",50180,"::1",4433,18,7445,10,2441,8,5004,1.613347103,0.02964855200000005,658649.3667549082,1350217.7104635644
"::1",50182,"::1",4433,18,7464,10,2441,8,5023,1.650243389,0.02830941099999995,689805.9447439593,1419457.2963739892
"::1",50184,"::1",4433,18,7445,10,2441,8,5004,1.6858528910000001,0.030434538999999816,641639.4215795455,1315347.6712757254
"::1",50186,"::1",4433,18,7448,10,2441,8,5007,1.7206667960000002,0.025687039999999772,760227.7257325163,1559385.5889974227
"::1",50188,"::1",4433,18,7462,10,2441,8,5021,1.752234698,0.03202659899999993,609743.1700443759,1254207.479226879
"::1",50190,"::1",4433,18,7447,10,2441,8,5006,1.7900436229999999,0.03175725900000015,614914.5302496009,1261066.0132853347
"::1",50192,"::1",4433,18,7442,10,2441,8,5001,1.827320783,0.030817505000000134,633665.8337525999,1298223.2013915412
"::1",50194,"::1",4433,18,7445,10,2441,8,5004,1.864228109,0.029629858999999925,659064.8980138599,1351069.541032919
"::1",50196,"::1",4433,18,7467,10,2441,8,5026,1.900277879,0.030617373000000114,637807.8223758755,1313241.3417702378
"::1",50198,"::1",4433,18,7446,10,2441,8,5005,1.9373916709999999,0.029549836000000163,660849.6913485372,1354999.059893252
"::1",50200,"::1",4433,18,7430,10,2441,8,4989,1.972531714,0.02916749399999974,669512.4373729253,1368372.6137048441
"::1",50202,"::1",4433,18,7446,10,2441,8,5005,2.008306591,0.028529206999999612,684491.5107524813,1403473.9907071565
"::1",50204,"::1",4433,18,7432,10,2441,8,4991,2.0421762,0.031022992999999666,629468.600918042,1287045.3859819532
"::1",50206,"::1",4433,18,7430,10,2441,8,4989,2.080329329,0.029655549000000114,658493.9634737474,1345852.6766778065
"::1",50208,"::1",4433,18,7426,10,2441,8,4985,2.115487952,0.03315035399999999,589073.6491079403,1203003.74469606
"::1",50210,"::1",4433,18,7460,10,2441,8,5019,2.154947087,0.02776082000000013,703437.4344850011,1446354.9707825566
"::1",50212,"::1",4433,18,7456,10,2441,8,5015,2.188815247,0.0294680340000002,662684.1817815151,1361475.2853888974
"::1",50214,"::1",4433,18,7446,10,2441,8,5005,2.223818378,0.02627161400000011,743311.773688511,1524078.4216759517
"::1",50216,"::1",4433,18,7466,10,2441,8,5025,2.256421808,0.03274918600000021,596289.629916294,1227511.4257801627
"::1",50218,"::1",4433,18,7429,10,2441,8,4988,2.29600144,0.028986218000000008,673699.4802150455,1376654.2430613055
"::1",50220,"::1",4433,18,7430,10,2441,8,4989,2.330960606,0.02642838699999972,738902.4536382114,1510194.322491207
"::1",50222,"::1",4433,18,7443,10,2441,8,5002,2.362950745,0.02881965700000011,677593.0747544958,1388496.7472027806
"::1",50224,"::1",4433,18,7430,10,2441,8,4989,2.398389171,0.03242160900000002,602314.3391803901,1231030.8226837225
"::1",50226,"::1",4433,18,7444,10,2441,8,5003,2.438437675,0.029365615000000123,664995.4376913243,1362954.5984308461
"::1",50228,"::1",4433,18,7428,10,2441,8,4987,2.475443242,0.027146334000000216,719360.4852868842,1469664.3753075344
"::1",50230,"::1",4433,18,7440,10,2441,8,4999,2.508881893,0.028441967000000012,686591.0504712979,1406091.2172494954
"::1",50232,"::1",4433,18,7443,10,2441,8,5002,2.5441116580000003,0.029742244999999556,656574.5121123268,1345426.3455902738
"::1",50234,"::1",4433,18,7448,10,2441,8,5007,2.580821929,0.03125423800000027,624811.2655953997,1281618.1920672536
"::1",50236,"::1",4433,18,7458,10,2441,8,5017,2.616868655,0.025398280999999745,768870.9326430477,1580264.4281319827
"::1",50238,"::1",4433,18,7429,10,2441,8,4988,2.647786122,0.029171620000000065,669417.7423125613,1367904.8335334107
"::1",50240,"::1",4433,18,7445,10,2441,8,5004,2.682432371,0.02887068500000023,676395.4509565618,1386596.8195766634
"::1",50242,"::1",4433,18,7446,10,2441,8,5005,2.716841892,0.02933732900000008,665636.6024323464,1364814.0906079041
"::1",50244,"::1",4433,18,7447,10,2441,8,5006,2.750897117,0.021575771000000188,905089.3245019995,1856156.1484870992
"::1",50246,"::1",4433,18,7448,10,2441,8,5007,2.7781451,0.02723287299999999,717074.5444301821,1470869.415797592
"::1",50248,"::1",4433,18,7427,10,2441,8,4986,2.811481487,0.02709450499999999,720736.5478719765,1472180.4292051105
"::1",50250,"::1",4433,18,7440,10,2441,8,4999,2.844135969,0.03041125900000008,642130.6003806008,1315039.2754209845
"::1",50252,"::1",4433,18,7447,10,2441,8,5006,2.880595868,0.028921747000000053,675201.2594536549,1384701.9683838575
