Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Duration,Bits/s A → B,Bits/s B → A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyber512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,24,24,24,24,24,24,24,24,25,24,24,25,24,24,24,24,24,24,24,24,25,24,24,24,24,24,25,24,24,24,25,25,25,24,25,24,25,24,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,25,24,24,24,24,25,24,22,24,24,24,24,24,25,24,24,24,24,24,24,24,24,25,27,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,25,24,25,24,24,24,24,24,25,24,24,24,24,25,24,24,24,24,24,25,24,25,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,24,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,25,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,25,24,24,24,24,24,24,24,25,25,25,24,25,24,24,25,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,25,22,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,25,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,25,24,25,24,24,24,24,25,24,24,23,24,24,25,24,25,25,24,25,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,25,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,20,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,25,24,24,24,25,24,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,25,24,24,24,22,24,24,24,25,24,25,24,25,25,22,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,25,24,24,25,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,25,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,24,24,24,20,25,24,24,24,24,24,24,24,23,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,25,24,24,25,24,24,24,24,24,25,24,24,24,24,24,25,24,24,25,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,20,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,25,24,24,24,24,24,24,24,25,24,24,24,24,24,24,20,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,22,24,24,24,24,24,24,24,24,24,24,25,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,25,24,24,24,25,24,24,24,24,25,24,22,24,24,24,24,24,24,24,24,24,25,24,24,24,24,25,24,24,25,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,22,24,24,24,24,24,25,24,24,25,24,25,24,24,25,24,24,24,24,24,22,24,24,24,24,24,24,24,24,24,24,24
8255,8227,8230,8230,8229,8225,8227,8232,8226,8232,8231,8229,8229,8233,8229,8229,8292,8297,8297,8232,8224,8228,8233,8230,8229,8226,8231,8295,8229,8231,8293,8225,8229,8256,8232,8227,8228,8231,8230,8299,8232,8228,8228,8228,8227,8295,8234,8232,8228,8299,8295,8295,8230,8297,8233,8297,8227,8229,8294,8233,8228,8295,8229,8228,8230,8233,8229,8226,8227,8232,8266,8227,8224,8229,8260,8228,8229,8229,8231,8228,8231,8228,8228,8295,8226,8234,8234,8230,8231,8295,8229,8227,8233,8231,8293,8227,8107,8228,8229,8230,8232,8226,8294,8229,8228,8231,8227,8227,8234,8230,8229,8296,8442,8268,8234,8229,8234,8230,8229,8227,8251,8224,8226,8230,8229,8228,8230,8230,8225,8226,8231,8230,8228,8230,8298,8230,8233,8226,8227,8252,8296,8232,8297,8229,8233,8230,8227,8229,8296,8227,8264,8230,8228,8297,8233,8266,8231,8223,8228,8298,8229,8297,8225,8230,8253,8224,8233,8293,8298,8227,8228,8231,8225,8229,8233,8225,8227,8231,8089,8084,8231,8228,8229,8229,8230,8233,8233,8230,8230,8231,8228,8227,8230,8229,8226,8230,8228,8235,8228,8295,8230,8229,8228,8230,8227,8235,8232,8294,8296,8227,8295,8226,8228,8226,8225,8230,8228,8229,8226,8254,8230,8228,8226,8228,8232,8231,8227,8229,8228,8232,8292,8229,8226,8246,8298,8227,8264,8224,8228,8226,8233,8231,8293,8297,8298,8227,8297,8224,8229,8296,8228,8229,8227,8226,8230,8228,8235,8233,8294,8266,8232,8234,8231,8229,8232,8235,8231,8231,8232,8230,8226,8299,8107,8229,8229,8231,8230,8234,8230,8227,8227,8296,8299,8230,8228,8229,8232,8228,8228,8231,8230,8294,8232,8227,8230,8231,8229,8228,8233,8243,8291,8228,8229,8229,8230,8225,8228,8230,8228,8228,8227,8298,8226,8229,8232,8228,8229,8229,8295,8228,8229,8228,8296,8231,8232,8267,8231,8228,8226,8229,8233,8229,8231,8228,8230,8228,8292,8297,8245,8241,8227,8223,8297,8233,8228,8228,8229,8232,8234,8231,8228,8230,8229,8294,8231,8297,8228,8227,8233,8230,8300,8229,8229,8163,8226,8228,8293,8228,8292,8295,8227,8297,8231,8230,8230,8294,8229,8228,8224,8227,8229,8235,8231,8228,8229,8230,8229,8232,8251,8234,8224,8295,8225,8227,8228,8230,8229,8229,8229,8233,8227,8228,8225,8297,8229,8233,8234,8232,8231,8231,8230,8298,8226,8233,8232,8228,8296,8229,8226,8233,8227,8229,8227,8230,8227,8231,8228,8228,8297,8229,8231,8229,7987,8229,8229,8225,8229,8227,8233,8230,8228,8229,8225,8231,8295,8230,8231,8229,8230,8228,8297,8233,8227,8229,8297,8226,8229,8298,8230,8229,8297,8234,8231,8227,8231,8233,8229,8229,8230,8228,8231,8232,8229,8224,8232,8231,8231,8295,8229,8228,8234,8235,8230,8229,8229,8230,8233,8228,8231,8230,8226,8226,8232,8229,8233,8298,8233,8229,8227,8229,8226,8229,8233,8230,8297,8231,8223,8228,8111,8230,8229,8229,8297,8230,8294,8231,8293,8295,8114,8233,8228,8228,8253,8267,8230,8234,8228,8231,8230,8163,8228,8234,8232,8231,8227,8230,8227,8233,8231,8230,8230,8233,8295,8294,8226,8230,8231,8225,8231,8230,8227,8232,8230,8229,8231,8295,8228,8231,8231,8231,8264,8230,8228,8229,8227,8226,8298,8257,8232,8296,8226,8229,8231,8301,8234,8229,8229,8230,8235,8229,8230,8235,8231,8230,8227,8231,8231,8230,8229,8296,8229,8231,8231,8233,8232,8226,8295,8232,8227,8228,8229,8227,8235,8291,8232,8228,8227,8225,8230,8229,8241,8231,8230,8253,8231,8230,8232,8230,8231,8233,8229,8231,8229,8298,8229,8229,8228,8229,8226,8231,8231,8232,8228,8229,8227,8232,8231,8229,8231,8230,8231,8230,8226,8270,8230,8229,8230,8233,8231,8230,8296,8295,8302,8229,8227,8230,7987,8296,8229,8229,8229,8231,8230,8230,8255,8165,8226,8292,8230,8231,8233,8232,8230,8228,8227,8228,8229,8229,8230,8230,8229,8235,8229,8230,8291,8231,8230,8234,8228,8233,8227,8228,8254,8227,8229,8228,8299,8229,8231,8295,8229,8235,8228,8231,8232,8297,8228,8230,8226,8265,8227,8292,8255,8234,8298,8229,8293,8228,8231,8296,8229,8228,8229,8229,8231,8229,8231,8226,8230,8230,8265,8229,8232,8233,8227,8228,8227,8291,8231,8229,8231,8229,8228,8231,8231,8232,8229,8231,8258,8293,8232,8227,8230,8228,7990,8293,8226,8295,8227,8234,8230,8229,8231,8235,8227,8230,8229,8230,8231,8229,8252,8226,8232,8230,8230,8230,8228,8296,8230,8230,8228,8226,8231,8224,8295,8232,8228,8229,8228,8233,8229,8230,8296,8232,8230,8231,8256,8227,8225,7992,8234,8231,8231,8229,8229,8230,8230,8234,8230,8226,8234,8234,8227,8294,8229,8231,8295,8230,8228,8228,8233,8227,8230,8229,8233,8234,8229,8226,8229,8228,8232,8228,8229,8227,8229,8233,8233,8230,8253,8256,8226,8226,8227,8228,8230,8231,8230,8231,8231,8229,8229,8229,8231,8226,8230,8229,8231,8231,8232,8227,8233,8234,8229,8253,8298,8233,8231,8229,8232,8232,8231,8230,8232,8226,8233,8233,8228,8230,8229,8110,8230,8230,8230,8229,8228,8229,8230,8231,8228,8233,8294,8228,8225,8167,8230,8232,8228,8227,8232,8231,8233,8229,8228,8230,8230,8227,8228,8233,8256,8227,8294,8229,8228,8229,8228,8295,8229,8229,8248,8296,8228,8234,8229,8227,8291,8229,8109,8227,8231,8231,8232,8228,8229,8226,8234,8228,8299,8232,8232,8227,8230,8296,8227,8250,8297,8235,8227,8227,8232,8226,8228,8226,8228,8296,8296,8229,8229,8232,8227,8256,8229,8230,8232,8227,8227,8232,8230,8228,8111,8252,8237,8228,8224,8228,8293,8227,8228,8298,8230,8297,8224,8234,8297,8229,8228,8243,8230,8230,8108,8228,8233,8226,8227,8225,8231,8229,8225,8230,8238,8227
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,14,14,14,14,14,14,14,14,15,14,14,15,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,14,14,14,15,15,15,14,15,14,15,14,14,15,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,14,14,14,14,15,14,13,14,14,14,14,14,15,14,14,14,14,14,14,14,14,15,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,14,15,14,14,14,14,14,15,14,14,14,14,15,14,14,14,14,14,15,14,15,14,14,14,14,14,15,15,14,14,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,15,15,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,15,14,14,14,14,14,14,14,15,15,15,14,15,14,14,15,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,15,13,14,14,14,14,14,14,14,14,15,15,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,15,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,15,14,15,14,14,14,14,15,14,14,13,14,14,15,14,15,15,14,15,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,15,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,12,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,14,14,14,15,14,14,15,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,15,14,14,14,13,14,14,14,15,14,15,14,15,15,13,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,15,15,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,15,14,14,15,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,15,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,14,14,14,12,15,14,14,14,14,14,14,14,13,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,15,14,14,15,14,14,14,14,14,15,14,14,14,14,14,15,14,14,15,14,15,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,12,15,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,15,14,14,14,14,14,14,14,15,14,14,14,14,14,14,12,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,15,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,15,14,14,14,15,14,14,14,14,15,14,13,14,14,14,14,14,14,14,14,14,15,14,14,14,14,15,14,14,15,14,14,14,14,14,14,14,14,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,15,14,14,15,14,15,14,14,15,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14
2050,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2092,2092,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2092,2026,2026,2050,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2092,2026,2026,2026,2092,2092,2092,2026,2092,2026,2092,2026,2026,2092,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2062,2026,2026,2026,2062,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2092,2026,1972,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2092,2166,2026,2026,2026,2026,2026,2026,2026,2050,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2050,2092,2026,2092,2026,2026,2026,2026,2026,2092,2026,2062,2026,2026,2092,2026,2062,2026,2026,2026,2092,2026,2092,2026,2026,2050,2026,2026,2092,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,1948,1948,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2092,2092,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2050,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2038,2092,2026,2062,2026,2026,2026,2026,2026,2092,2092,2092,2026,2092,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2092,2062,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,1972,2026,2026,2026,2026,2026,2026,2026,2026,2092,2092,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2038,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2092,2026,2026,2062,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2092,2038,2038,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2092,2026,2026,2026,2026,2092,2026,2026,1960,2026,2026,2092,2026,2092,2092,2026,2092,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2050,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,1918,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2092,2026,2026,2026,2092,2026,2026,2092,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,1972,2026,2026,2026,2092,2026,2092,2026,2092,2092,1972,2026,2026,2026,2050,2062,2026,2026,2026,2026,2026,1960,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2062,2026,2026,2026,2026,2026,2092,2050,2026,2092,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2038,2026,2026,2050,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2062,2026,2026,2026,2026,2026,2026,2092,2092,2092,2026,2026,2026,1918,2092,2026,2026,2026,2026,2026,2026,2050,1960,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2050,2026,2026,2026,2092,2026,2026,2092,2026,2026,2026,2026,2026,2092,2026,2026,2026,2062,2026,2092,2050,2026,2092,2026,2092,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2062,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2050,2092,2026,2026,2026,2026,1918,2092,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2050,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2050,2026,2026,1918,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2050,2050,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2050,2092,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,1972,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,1960,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2026,2050,2026,2092,2026,2026,2026,2026,2092,2026,2026,2050,2092,2026,2026,2026,2026,2092,2026,1972,2026,2026,2026,2026,2026,2026,2026,2026,2026,2092,2026,2026,2026,2026,2092,2026,2050,2092,2026,2026,2026,2026,2026,2026,2026,2026,2092,2092,2026,2026,2026,2026,2050,2026,2026,2026,2026,2026,2026,2026,2026,1972,2050,2026,2026,2026,2026,2092,2026,2026,2092,2026,2092,2026,2026,2092,2026,2026,2038,2026,2026,1972,2026,2026,2026,2026,2026,2026,2026,2026,2026,2038,2026
